ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),distance_km
0x4efd ,MUMRES08DEL03 ,23,4.7,19.065838,72.832658,19.125838,72.892658,3/4/2022,21:40:00,21:45:00,conditions Sunny,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,(min) 14,14.7643
0x5318 ,INDORES06DEL03 ,26,4.9,22.728163,75.884212,22.758163,75.914212,7/3/2022,18:30:00,18:35:00,conditions Stormy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 24,6.0882
0x695 ,MUMRES19DEL02 ,NaN ,NaN ,19.131141,72.813074,19.181141,72.863074,13-03-2022,NaN ,23:45:00,conditions NaN,NaN ,3,Meal ,bicycle ,0,No ,Urban ,(min) 12,11.4848
0xca29 ,KOCRES07DEL01 ,24,4.3,9.985697,76.281128,9.995697,76.291128,17-02-2022,8:40:00,8:50:00,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 15,1.9746
0x7fd0 ,MYSRES02DEL03 ,39,4.8,12.304569,76.643622,12.394569,76.733622,12/3/2022,20:30:00,20:45:00,conditions Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 47,17.6133
0x8375 ,INDORES20DEL01 ,21,4.9,22.732225,75.874765,22.742225,75.884765,24-03-2022,9:10:00,9:20:00,conditions Sandstorms,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 16,1.6406
0x138a ,COIMBRES07DEL03 ,NaN ,NaN ,10.96185,76.971082,11.02185,77.031082,11/3/2022,NaN ,21:35:00,conditions Cloudy,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 20,18.0236
0x3431 ,VADRES11DEL02 ,35,4.8,22.308096,73.167753,22.358096,73.217753,21-03-2022,18:45:00,19:00:00,conditions Fog,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 18,10.1656
0xc554 ,KNPRES12DEL03 ,26,4.6,26.492106,80.327797,26.582106,80.417797,12/2/2022,17:55:00,18:05:00,conditions Fog,Medium ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 27,19.6815
0x33ad ,BANGRES15DEL02 ,20,4.6,12.975377,77.696664,13.105377,77.826664,14-03-2022,23:40:00,23:50:00,conditions Cloudy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 20,24.9505
0x8b49 ,MUMRES02DEL02 ,24,4.8,19.221315,72.862381,19.241315,72.882381,21-03-2022,9:30:00,9:45:00,conditions Sandstorms,Low ,2,Snack ,scooter ,1,No ,Urban ,(min) 12,5.0763
0xe23a ,KOCRES05DEL02 ,39,4,9.970717,76.285447,10.020717,76.335447,17-02-2022,21:40:00,21:55:00,conditions Sandstorms,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 32,10.4141
0x4ff6 ,JAPRES09DEL02 ,32,4.6,26.911378,75.789034,26.991378,75.869034,31-03-2022,17:10:00,17:25:00,conditions Sunny,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 25,18.8486
0xb55f ,COIMBRES15DEL01 ,33,4.8,11.006686,76.951736,11.116686,77.061736,6/4/2022,17:35:00,17:45:00,conditions Fog,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 44,19.8685
0x3200 ,CHENRES11DEL01 ,39,4.6,13.064181,80.236442,13.104181,80.276442,3/4/2022,13:50:00,14:00:00,conditions Fog,High ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 27,8.6582
0x6480 ,HYDRES04DEL01 ,37,4.1,17.411028,78.329645,17.421028,78.339645,30-03-2022,8:55:00,9:00:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 33,1.6749
0x2915 ,CHENRES17DEL02 ,20,4.7,13.045479,80.23311,13.125479,80.31311,31-03-2022,18:40:00,18:55:00,conditions Sandstorms,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 24,14.7507
0x1fc8 ,SURRES010DEL02 ,21,4.5,21.17106,72.789292,21.25106,72.869292,25-03-2022,17:15:00,17:30:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 34,14.4823
0xd75e ,GOARES010DEL01 ,22,4.9,15.546594,73.760431,15.656594,73.870431,12/2/2022,21:35:00,21:45:00,conditions Windy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 34,20.3831
0x8b87 ,HYDRES08DEL02 ,37,4.5,17.438263,78.397865,17.518263,78.477865,6/3/2022,20:40:00,20:50:00,conditions Stormy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 36,22.7668
0x1c50 ,MUMRES13DEL01 ,30,4.6,19.178321,72.834715,19.288321,72.944715,2/4/2022,23:55:00,0:05:00,conditions Sunny,Low ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28,23.4316
0x5cdd ,BANGRES12DEL02 ,34,4.7,12.939496,77.625999,13.019496,77.705999,31-03-2022,23:45:00,23:50:00,conditions Windy,Low ,2,Drinks ,scooter ,1,No ,Urban ,(min) 15,14.9071
0x1e40 ,MYSRES02DEL01 ,39,4.4,12.304569,76.643622,12.414569,76.753622,16-03-2022,20:35:00,20:50:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 31,28.1108
0x2292 ,BANGRES17DEL03 ,31,4.9,12.972532,77.608179,13.002532,77.638179,21-03-2022,21:20:00,21:25:00,conditions Windy,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 33,7.0599
0x4d2f ,JAPRES19DEL02 ,30,4.6,26.913726,75.75282,26.993726,75.83282,29-03-2022,22:30:00,22:35:00,conditions Windy,Low ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 26,23.8951
0xbc70 ,MYSRES20DEL01 ,33,4.7,12.337978,76.616792,12.407978,76.686792,25-03-2022,23:10:00,23:20:00,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 21,14.2974
0x16aa ,VADRES06DEL02 ,NaN ,NaN ,22.31279,73.170283,22.36279,73.220283,5/3/2022,NaN ,17:50:00,conditions Sunny,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 16,9.8044
0x11a5 ,MYSRES12DEL01 ,35,3.7,12.284747,76.625861,12.354747,76.695861,8/3/2022,19:15:00,19:20:00,conditions Stormy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 36,16.2906
0x89fa ,MUMRES19DEL01 ,21,4.8,19.131141,72.813074,19.201141,72.883074,2/4/2022,22:15:00,22:30:00,conditions Sandstorms,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,(min) 17,15.2701
0xa9f9 ,SURRES07DEL01 ,36,4.8,21.170798,72.790489,21.180798,72.800489,13-03-2022,8:40:00,8:55:00,conditions Fog,Low ,2,Meal ,electric_scooter ,1,No ,NaN ,(min) 17,1.6334
0xc549 ,KNPRES12DEL03 ,24,4.5,26.492106,80.327797,26.552106,80.387797,17-02-2022,17:40:00,17:45:00,conditions Fog,Medium ,2,Snack ,electric_scooter ,0,No ,Metropolitian ,(min) 13,14.226
0x6a16 ,PUNERES17DEL02 ,30,3.7,18.530963,73.828972,18.610963,73.908972,25-03-2022,20:20:00,20:35:00,conditions Sandstorms,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 33,17.4988
0x7205 ,MUMRES15DEL01 ,26,4.1,19.176269,72.836721,19.216269,72.876721,15-03-2022,13:45:00,14:00:00,conditions Sunny,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 48,8.092
0xddf9 ,LUDHRES010DEL02 ,38,4.1,30.89286,75.822199,30.97286,75.902199,18-02-2022,19:45:00,19:55:00,conditions Sunny,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 40,16.2219
0x65b4 ,JAPRES18DEL03 ,34,4.9,26.913987,75.752891,26.943987,75.782891,15-03-2022,18:50:00,19:00:00,conditions Sandstorms,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 30,7.6478
0x2b98 ,MUMRES20DEL01 ,21,2.8,19.103249,72.846749,19.173249,72.916749,4/4/2022,23:40:00,23:45:00,conditions Sunny,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 35,24.5643
0xa13c ,MUMRES15DEL02 ,20,4.8,19.176269,72.836721,19.226269,72.886721,11/3/2022,17:35:00,17:50:00,conditions Fog,Medium ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 27,12.0246
0xd21 ,BANGRES010DEL01 ,38,4.6,12.933298,77.614293,12.973298,77.654293,1/4/2022,15:55:00,16:05:00,conditions Windy,Medium ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,(min) 28,8.7427
0x5180 ,VADRES05DEL01 ,20,4.9,22.310526,73.170937,22.420526,73.280937,2/4/2022,17:50:00,18:05:00,conditions Sandstorms,Medium ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29,22.1336
0xac45 ,MUMRES06DEL03 ,24,4.8,19.055831,72.833984,19.145831,72.923984,6/3/2022,20:20:00,20:30:00,conditions Windy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 20,17.8975
0x26a7 ,CHENRES03DEL02 ,39,5,13.091809,80.219104,13.141809,80.269104,19-03-2022,18:00:00,18:15:00,conditions Cloudy,Medium ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 15,12.8079
0x44fc ,BANGRES19DEL01 ,38,4.9,12.914264,77.6784,12.984264,77.7484,12/3/2022,21:25:00,21:35:00,conditions Fog,Jam ,0,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 41,15.8313
0xc44b ,KNPRES09DEL01 ,39,4,26.473698,80.352677,26.513698,80.392677,13-02-2022,16:45:00,17:00:00,conditions Stormy,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 32,12.064
0x4920 ,INDORES03DEL01 ,36,4.9,22.751857,75.866699,22.761857,75.876699,24-03-2022,10:15:00,10:30:00,conditions Sunny,Low ,2,Meal ,scooter ,NaN ,No ,Metropolitian ,(min) 12,2.3678
0x4077 ,INDORES04DEL03 ,38,4.4,22.753659,75.903365,22.813659,75.963365,1/3/2022,18:50:00,18:55:00,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 33,13.3862
0x6b57 ,MYSRES17DEL02 ,39,4.2,12.326356,76.619103,12.406356,76.699103,16-03-2022,18:40:00,18:50:00,conditions Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 33,17.4971
0x1a03 ,COIMBRES12DEL03 ,25,4.5,11.000762,76.981876,11.060762,77.041876,17-03-2022,20:50:00,21:05:00,conditions Sandstorms,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 29,11.8395
0xc683 ,DEHRES14DEL01 ,36,4.8,30.319528,78.040267,30.359528,78.080267,11/2/2022,14:30:00,14:35:00,conditions Fog,High ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 30,7.2572
0xc81 ,INDORES20DEL02 ,23,4.6,22.732225,75.874765,22.862225,76.004765,16-03-2022,19:55:00,20:00:00,conditions Stormy,Jam ,2,Meal ,scooter ,1,No ,Urban ,(min) 22,23.8662
0x20ef ,BANGRES20DEL01 ,23,5,12.972161,77.596014,13.082161,77.706014,4/3/2022,17:45:00,18:00:00,conditions Stormy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 26,20.4476
0xb949 ,JAPRES02DEL03 ,38,4.4,26.914142,75.805704,26.944142,75.835704,21-03-2022,17:45:00,17:55:00,conditions Stormy,Medium ,1,Buffet ,scooter ,1,No ,Urban ,(min) 33,6.0225
0x65e0 ,JAPRES03DEL02 ,33,4.8,26.913483,75.803139,26.993483,75.883139,27-03-2022,22:10:00,22:25:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 26,17.1891
0x2c32 ,RANCHIRES05DEL02 ,29,4.6,23.355164,85.324097,23.485164,85.454097,12/3/2022,18:15:00,18:25:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 24,21.434
0x575e ,CHENRES03DEL01 ,36,4.9,13.091809,80.219104,13.201809,80.329104,16-03-2022,19:40:00,19:50:00,conditions Fog,Jam ,0,Meal ,motorcycle ,0,Yes ,Metropolitian ,(min) 46,24.6402
0x3422 ,COIMBRES20DEL01 ,38,4.8,10.994136,76.963303,11.064136,77.033303,8/3/2022,21:40:00,21:55:00,conditions Stormy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 25,13.8157
0x422b ,MUMRES15DEL03 ,23,4.6,19.176269,72.836721,19.236269,72.896721,3/4/2022,20:55:00,21:05:00,conditions Windy,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 14,13.5427
0x6bf3 ,JAPRES12DEL03 ,22,4.7,26.902908,75.792934,26.932908,75.822934,26-03-2022,23:40:00,23:50:00,conditions Cloudy,Low ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 23,6.4208
0x3a3a ,BANGRES17DEL03 ,22,4.7,12.972532,77.608179,13.002532,77.638179,24-03-2022,22:10:00,22:15:00,conditions Sandstorms,Low ,1,Drinks ,scooter ,0,No ,Urban ,(min) 10,7.0599
0x4a5f ,SURRES01DEL01 ,30,4.7,21.186438,72.794115,21.196438,72.804115,21-03-2022,11:00:00,11:10:00,conditions Sandstorms,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 23,2.2064
0xb494 ,JAPRES09DEL01 ,38,4.3,26.911378,75.789034,27.021378,75.899034,12/3/2022,17:10:00,17:15:00,conditions Sunny,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 39,22.3353
0xe0a4 ,BHPRES08DEL01 ,22,4.6,23.232537,77.429845,23.342537,77.539845,12/2/2022,19:00:00,19:10:00,conditions Sunny,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 18,26.6795
0x986e ,CHENRES04DEL02 ,20,5,13.02978,80.208812,13.07978,80.258812,3/3/2022,22:15:00,22:25:00,conditions Fog,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 17,9.6305
0xa694 ,CHENRES20DEL01 ,33,3.5,12.975996,80.221898,13.085996,80.331898,27-03-2022,23:20:00,23:25:00,conditions Cloudy,Low ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 35,20.654
0x66eb ,INDORES19DEL03 ,22,4.8,22.745536,75.893106,22.775536,75.923106,30-03-2022,23:50:00,23:55:00,conditions Fog,Low ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 16,6.4903
0xa0ec ,SURRES02DEL02 ,29,4.8,21.186608,72.794136,21.266608,72.874136,10/3/2022,20:50:00,20:55:00,conditions Cloudy,Jam ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 43,14.4194
0xa8da ,CHENRES07DEL01 ,29,4.9,13.081878,80.248519,13.121878,80.288519,21-03-2022,13:10:00,13:25:00,conditions Sunny,High ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 13,9.5182
0x3642 ,MUMRES16DEL02 ,20,4.8,19.120083,72.907385,19.200083,72.987385,25-03-2022,18:15:00,18:30:00,conditions Stormy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 28,16.6967
0xb605 ,PUNERES04DEL02 ,24,5,18.51421,73.838429,18.53421,73.858429,13-03-2022,11:15:00,11:30:00,conditions Sunny,High ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 19,4.7525
0xcc52 ,GOARES02DEL03 ,23,4.5,15.585658,73.743606,15.615658,73.773606,11/2/2022,18:55:00,19:10:00,conditions Stormy,Medium ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 28,6.448
0x430 ,BANGRES19DEL01 ,50,6,12.914264,77.6784,13.024264,77.7884,6/4/2022,NaN ,20:55:00,conditions NaN,NaN ,3,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 18,23.5893
0xa10d ,INDORES11DEL01 ,21,4.7,22.751234,75.88949,22.861234,75.99949,20-03-2022,20:40:00,20:45:00,conditions Stormy,Jam ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 18,20.6353
0xb710 ,PUNERES09DEL03 ,35,4.6,18.536562,73.896485,18.596562,73.956485,24-03-2022,21:55:00,22:10:00,conditions Sunny,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 18,13.8725
0x6f50 ,MYSRES19DEL02 ,21,4.7,12.334022,76.618203,12.414022,76.698203,18-03-2022,20:10:00,20:15:00,conditions Stormy,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 23,16.3775
0x9445 ,MUMRES12DEL03 ,36,4.5,19.207222,72.972281,19.297222,73.062281,16-03-2022,21:20:00,21:35:00,conditions Windy,Jam ,1,Snack ,motorcycle ,1,Yes ,Metropolitian ,(min) 41,14.5175
0x7a8 ,JAPRES16DEL01 ,29,4.8,26.849596,75.800512,26.889596,75.840512,3/4/2022,16:55:00,17:00:00,conditions Stormy,Medium ,2,Drinks ,scooter ,0,No ,Urban ,(min) 20,7.5289
0x813d ,COIMBRES09DEL02 ,27,4.9,11.008638,76.984311,11.028638,77.004311,7/3/2022,11:20:00,11:35:00,conditions Windy,High ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 25,4.2473
0x6df3 ,INDORES11DEL02 ,27,4.9,22.751234,75.88949,22.801234,75.93949,9/3/2022,17:35:00,17:50:00,conditions Stormy,Medium ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 22,12.7206
0x598d ,RANCHIRES16DEL01 ,34,4.3,23.371292,85.327872,23.381292,85.337872,5/3/2022,11:20:00,11:25:00,conditions Windy,High ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 33,2.0745
0x16d2 ,CHENRES04DEL01 ,29,4.7,13.02978,80.208812,13.13978,80.318812,27-03-2022,21:10:00,21:15:00,conditions Windy,Jam ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 20,18.5127
0xa225 ,COIMBRES16DEL02 ,26,4.8,11.010375,76.95295,11.030375,76.97295,17-03-2022,11:00:00,11:15:00,conditions Fog,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 19,3.9839
0xdbef ,KOCRES20DEL01 ,35,4.9,9.979186,76.317361,10.049186,76.387361,14-02-2022,18:45:00,18:55:00,conditions Fog,Medium ,0,Snack ,motorcycle ,1,Yes ,Metropolitian ,(min) 43,15.9699
0x53a9 ,HYDRES03DEL02 ,25,5,17.422819,78.449578,17.552819,78.579578,6/3/2022,18:40:00,18:45:00,conditions Fog,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 34,27.9019
0x2449 ,HYDRES01DEL02 ,35,4.5,17.410371,78.437225,17.430371,78.457225,5/4/2022,8:50:00,8:55:00,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,NaN ,No ,Metropolitian ,(min) 26,5.8591
0x3ae0 ,MUMRES16DEL01 ,26,4.7,19.120083,72.907385,19.160083,72.947385,1/4/2022,15:20:00,15:30:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 29,9.8173
0x17f7 ,HYDRES16DEL01 ,29,4.7,17.440827,78.393391,17.510827,78.463391,31-03-2022,23:30:00,23:40:00,conditions Fog,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 20,23.1172
0x4323 ,MYSRES02DEL02 ,38,5,12.304569,76.643622,12.354569,76.693622,1/4/2022,22:35:00,22:40:00,conditions Sandstorms,Low ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 22,12.7077
0x2240 ,INDORES08DEL02 ,30,4.9,22.725748,75.898497,22.855747,76.028497,8/3/2022,17:40:00,17:50:00,conditions Fog,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 36,29.5921
0xc8ee ,LUDHRES01DEL02 ,21,4.9,30.873988,75.842739,30.953988,75.922739,16-02-2022,23:50:00,0:05:00,conditions Windy,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 14,15.8121
0xa195 ,BANGRES15DEL01 ,38,4.9,12.975377,77.696664,13.045377,77.766664,8/3/2022,20:40:00,20:55:00,conditions Sunny,Jam ,1,Buffet ,scooter ,1,No ,Urban ,(min) 29,17.3266
0x4623 ,BANGRES17DEL01 ,20,5,12.972532,77.608179,13.082532,77.718179,8/3/2022,21:15:00,21:30:00,conditions Stormy,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 26,22.8573
0x5084 ,CHENRES14DEL02 ,32,4.3,13.026279,80.174568,13.046279,80.194568,5/4/2022,10:25:00,10:30:00,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29,4.6514
0x690b ,JAPRES13DEL01 ,25,4.6,26.846156,75.8023,26.916156,75.8723,27-03-2022,20:00:00,20:15:00,conditions Sunny,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 24,13.5348
0x9825 ,RANCHIRES17DEL01 ,36,4.8,23.374878,85.335739,23.384878,85.345739,21-03-2022,9:20:00,9:30:00,conditions Cloudy,Low ,1,Buffet ,scooter ,0,No ,Urban ,(min) 15,3.0554
0x775c ,MYSRES11DEL01 ,29,4.8,12.323225,76.630028,12.363225,76.670028,3/3/2022,13:25:00,13:35:00,conditions Windy,High ,2,Snack ,scooter ,0,No ,Urban ,(min) 15,9.3157
0xc90e ,ALHRES17DEL03 ,25,4.8,25.45235,81.841889,25.54235,81.931889,16-02-2022,17:35:00,17:45:00,conditions Windy,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 16,17.4614
0x792d ,COIMBRES05DEL02 ,33,4.8,11.022169,76.999594,11.072169,77.049594,3/4/2022,19:50:00,20:05:00,conditions Sunny,Jam ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 15,11.1226
0x778 ,CHENRES15DEL02 ,26,4.9,13.026286,80.275235,13.156286,80.405235,31-03-2022,18:20:00,18:30:00,conditions Sandstorms,Medium ,1,Buffet ,motorcycle ,0,No ,Urban ,(min) 16,18.6744
0xadd9 ,BANGRES09DEL03 ,21,4.6,12.934179,77.615797,13.024179,77.705797,6/3/2022,19:00:00,19:10:00,conditions Stormy,Medium ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 18,17.0411
0x8da8 ,HYDRES01DEL01 ,31,4.8,17.410371,78.437225,17.450371,78.477225,19-03-2022,15:00:00,15:15:00,conditions Stormy,High ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 29,9.1666
0x8f1b ,SURRES05DEL02 ,32,4.4,21.175104,72.804342,21.305104,72.934342,4/4/2022,20:25:00,20:40:00,conditions Fog,Jam ,1,Snack ,motorcycle ,2,No ,NaN ,(min) 38,27.0566
0x5539 ,MUMRES03DEL02 ,35,4.9,19.22384,72.841347,19.27384,72.891347,26-03-2022,17:35:00,17:40:00,conditions Sunny,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 18,10.0917
0x60c5 ,COIMBRES20DEL01 ,20,4.8,10.994136,76.963303,11.104136,77.073303,4/3/2022,20:20:00,20:25:00,conditions Windy,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 20,22.9494
0xb97f ,COIMBRES11DEL01 ,39,4.8,11.001753,76.986241,11.111753,77.096241,23-03-2022,18:10:00,18:25:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 32,24.9079
0x590c ,COIMBRES20DEL01 ,39,5,10.994136,76.963303,11.004136,76.973303,1/4/2022,8:30:00,8:45:00,conditions Sunny,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 18,2.2897
0x5066 ,PUNERES01DEL01 ,29,4,18.569156,73.774723,18.579156,73.784723,11/3/2022,9:20:00,9:30:00,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 25,4.3549
0xa79 ,MYSRES010DEL01 ,37,4.5,12.321214,76.621094,12.431214,76.731094,29-03-2022,19:15:00,19:20:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 48,23.7656
0x54b8 ,VADRES14DEL01 ,26,4.6,22.311603,73.165012,22.381603,73.235012,2/3/2022,19:30:00,19:45:00,conditions Stormy,Jam ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 29,14.6655
0x6cbf ,MYSRES13DEL03 ,25,4.5,12.310972,76.659264,12.340972,76.689264,11/3/2022,0:00:00,0:15:00,conditions Windy,Low ,1,Meal ,motorcycle ,0,No ,Urban ,(min) 10,6.7953
0x7690 ,MUMRES01DEL01 ,20,5,19.12663,72.829976,19.16663,72.869976,1/4/2022,16:35:00,16:45:00,conditions Cloudy,Medium ,2,Drinks ,motorcycle ,1,No ,Urban ,(min) 16,8.2588
0xb435 ,INDORES11DEL02 ,29,4.9,22.751234,75.88949,22.881234,76.01949,14-03-2022,20:25:00,20:40:00,conditions Fog,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 36,27.4649
0x667f ,PUNERES13DEL02 ,25,4.6,18.56245,73.916619,18.69245,74.046619,10/3/2022,18:45:00,19:00:00,conditions Sandstorms,Medium ,2,Snack ,scooter ,1,No ,Urban ,(min) 18,25.7164
0x3907 ,CHENRES17DEL02 ,29,4.8,13.045479,80.23311,13.065479,80.25311,17-03-2022,10:20:00,10:35:00,conditions Cloudy,Low ,1,Drinks ,scooter ,0,No ,Urban ,(min) 15,4.7868
0xafce ,INDORES010DEL02 ,28,4.7,22.75004,75.902847,22.80004,75.952847,7/3/2022,22:45:00,23:00:00,conditions Fog,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 16,14.0356
0x3fd0 ,INDORES19DEL01 ,22,4.9,22.745536,75.893106,22.855536,76.003106,16-03-2022,20:30:00,20:35:00,conditions Cloudy,Jam ,0,Snack ,motorcycle ,2,No ,Semi-Urban ,(min) 46,21.1656
0x1ec4 ,PUNERES12DEL02 ,NaN ,NaN ,18.520016,73.830547,18.600016,73.910547,25-03-2022,NaN ,18:10:00,conditions Cloudy,Medium ,1,Buffet ,scooter ,1,Yes ,Metropolitian ,(min) 40,15.852
0x9c05 ,SURRES07DEL02 ,38,4.8,21.170798,72.790489,21.190798,72.810489,1/4/2022,9:00:00,9:10:00,conditions Windy,Low ,2,Drinks ,electric_scooter ,1,No ,Urban ,(min) 20,3.2854
0xbac1 ,SURRES04DEL01 ,34,4.7,21.173493,72.801953,21.213493,72.841953,3/3/2022,13:10:00,13:25:00,conditions Stormy,High ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 25,8.4693
0x3511 ,CHENRES03DEL02 ,30,4.1,13.091809,80.219104,13.141809,80.269104,15-03-2022,22:50:00,22:55:00,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 30,12.8079
0xdf33 ,GOARES09DEL03 ,37,4.3,15.303897,73.914336,15.393897,74.004336,16-02-2022,18:25:00,18:40:00,conditions Sandstorms,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 35,26.8196
0x656 ,JAPRES010DEL03 ,34,3.5,26.921411,75.793604,27.011411,75.883604,6/3/2022,23:15:00,23:30:00,conditions Fog,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 35,20.3502
