ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x7a6f ,CHENRES05DEL02 ,22,5,13.058616,80.264151,13.078616,80.284151,24-03-2022,10:25:00,10:30:00,conditions Windy,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 19
0x9f6f ,MUMRES16DEL03 ,37,4.9,19.120083,72.907385,19.180083,72.967385,13-03-2022,20:40:00,20:45:00,conditions Cloudy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 29
0x6a43 ,MYSRES05DEL01 ,28,4.6,12.323978,76.627961,12.363978,76.667961,28-03-2022,14:40:00,14:50:00,conditions Fog,High ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 23
0x51de ,COIMBRES20DEL01 ,34,4.4,10.994136,76.963303,11.034136,77.003303,1/3/2022,12:10:00,12:25:00,conditions Cloudy,High ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 39
0x32d6 ,RANCHIRES11DEL01 ,NaN ,NaN ,23.359194,85.325447,23.469194,85.435447,31-03-2022,22:45:00,22:55:00,conditions Stormy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 27
0x7eb6 ,MYSRES04DEL02 ,35,5,12.3085,76.665808,12.3585,76.715808,26-03-2022,21:30:00,21:35:00,conditions Sandstorms,Jam ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 34
0xc435 ,AURGRES09DEL02 ,37,4.5,19.874103,75.368419,19.954103,75.448419,14-02-2022,23:30:00,23:40:00,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 34
0x6809 ,HYDRES05DEL02 ,36,4.9,17.433809,78.386744,17.483809,78.436744,1/3/2022,22:00:00,22:15:00,conditions Cloudy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 25
0x46db ,COIMBRES09DEL01 ,27,4.6,11.008638,76.984311,11.048638,77.024311,30-03-2022,14:10:00,14:15:00,conditions Windy,High ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 17
0x6c78 ,BANGRES07DEL01 ,24,4.9,12.978453,77.643685,12.988453,77.653685,1/4/2022,10:10:00,10:15:00,conditions Sunny,Low ,2,Snack ,scooter ,0,No ,Urban ,(min) 22
0x2dce ,PUNERES13DEL01 ,38,4.8,18.56245,73.916619,18.67245,74.026619,14-03-2022,19:15:00,19:20:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 53
0x9585 ,JAPRES06DEL01 ,20,4.8,26.911927,75.797282,27.021927,75.907282,8/3/2022,22:35:00,22:45:00,conditions Sunny,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 28
0xd2ec ,GOARES18DEL03 ,31,4.8,15.49395,73.827423,15.58395,73.917423,16-02-2022,18:40:00,18:50:00,conditions Sunny,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 28
0xbe32 ,SURRES15DEL02 ,36,4.9,21.160522,72.771477,21.180522,72.791477,11/3/2022,10:40:00,10:50:00,conditions Sunny,Low ,0,Meal ,motorcycle ,0,No ,Urban ,(min) 20
0x6dcf ,CHENRES13DEL02 ,37,4.6,13.027018,80.254791,13.077018,80.304791,19-03-2022,19:20:00,19:25:00,conditions Sunny,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x1656 ,CHENRES19DEL03 ,38,4.3,12.986047,80.218114,13.016047,80.248114,5/3/2022,23:45:00,23:50:00,conditions Windy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 33
0x21fc ,BANGRES03DEL02 ,34,5,12.979166,77.640709,12.999166,77.660709,21-03-2022,11:20:00,11:35:00,conditions Stormy,High ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 31
0x7ca2 ,JAPRES16DEL01 ,30,4.9,26.849596,75.800512,26.889596,75.840512,5/4/2022,15:45:00,15:50:00,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 15
0x1242 ,MYSRES09DEL01 ,36,4.8,12.323194,76.630583,12.433194,76.740583,16-03-2022,22:10:00,22:20:00,conditions Stormy,Low ,2,Buffet ,scooter ,1,No ,Urban ,(min) 17
0x905 ,PUNERES14DEL02 ,NaN ,NaN ,18.516216,73.842527,18.596216,73.922527,8/3/2022,23:25:00,23:40:00,conditions Fog,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 33
0xb219 ,JAPRES02DEL03 ,29,4.5,26.914142,75.805704,26.974142,75.865704,1/4/2022,20:30:00,20:35:00,conditions Sunny,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 46
0x8c17 ,HYDRES18DEL02 ,27,4.5,17.450851,78.379347,17.530851,78.459347,14-03-2022,17:10:00,17:15:00,conditions Sandstorms,Medium ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 26
0xccee ,AGRRES010DEL01 ,21,4.7,27.163303,78.057044,27.273303,78.167044,16-02-2022,22:55:00,23:10:00,conditions Cloudy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 22
0x22d0 ,SURRES01DEL01 ,37,4.8,21.186438,72.794115,21.226438,72.834115,11/3/2022,13:30:00,13:35:00,conditions Windy,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 38
0xd45 ,JAPRES02DEL03 ,NaN ,NaN ,26.914142,75.805704,27.004142,75.895704,20-03-2022,NaN ,17:50:00,conditions NaN,NaN ,3,Snack ,electric_scooter ,1,No ,Urban ,(min) 32
0xbc0f ,MUMRES18DEL03 ,20,4.6,19.1093,72.825451,19.1693,72.885451,15-03-2022,20:50:00,20:55:00,conditions Stormy,Jam ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 28
0x3da7 ,PUNERES010DEL01 ,32,5,18.539299,73.897902,18.609299,73.967902,29-03-2022,17:35:00,17:45:00,conditions Sunny,Medium ,0,Drinks ,motorcycle ,NaN ,No ,Metropolitian ,(min) 31
0xfd2 ,HYDRES14DEL01 ,24,5,17.426228,78.407495,17.536228,78.517495,8/3/2022,23:30:00,23:35:00,conditions Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x8c7a ,PUNERES17DEL02 ,27,4.6,18.530963,73.828972,18.660963,73.958972,23-03-2022,20:20:00,20:25:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 20
0x3e94 ,MYSRES14DEL03 ,38,4.3,0,0,0.06,0.06,15-03-2022,19:35:00,19:40:00,conditions Windy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 33
0x7b7d ,RANCHIRES18DEL02 ,34,4.2,23.351489,85.324253,23.431489,85.404253,10/3/2022,19:20:00,19:25:00,conditions Stormy,Jam ,1,Snack ,motorcycle ,0,No ,Urban ,(min) 40
0x25f3 ,COIMBRES18DEL02 ,21,4.6,11.02091,76.940432,11.04091,76.960432,26-03-2022,10:20:00,10:25:00,conditions Sandstorms,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 19
0xcbd1 ,AURGRES11DEL03 ,39,4.7,0,0,0.09,0.09,12/2/2022,23:35:00,23:50:00,conditions Cloudy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 43
0xa9d8 ,RANCHIRES07DEL02 ,38,4,23.359407,85.325055,23.489407,85.455055,27-03-2022,17:35:00,17:50:00,conditions Fog,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 36
0x5e2 ,MYSRES05DEL02 ,NaN ,NaN ,-12.323978,76.627961,12.343978,76.647961,1/3/2022,NaN ,9:15:00,conditions NaN,NaN ,3,Snack ,bicycle ,1,No ,NaN ,(min) 18
0xc26e ,KOCRES16DEL02 ,20,4.8,10.003064,76.307589,10.083064,76.387589,16-02-2022,18:00:00,18:05:00,conditions Stormy,Medium ,1,Buffet ,scooter ,0,No ,NaN ,(min) 17
0x2e0c ,BANGRES20DEL03 ,26,4.6,12.972161,77.596014,13.032161,77.656014,26-03-2022,17:50:00,18:05:00,conditions Stormy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 23
0xc40 ,JAPRES20DEL01 ,31,4.8,26.956431,75.776649,26.966431,75.786649,24-03-2022,8:50:00,9:05:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x135e ,BANGRES18DEL03 ,27,4.7,12.913041,77.683237,12.943041,77.713237,1/4/2022,21:15:00,21:25:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 23
0xc337 ,KOCRES17DEL03 ,32,4.8,9.959778,76.296106,9.989778,76.326106,15-02-2022,18:45:00,18:50:00,conditions Sunny,Medium ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 23
0x9271 ,COIMBRES20DEL01 ,38,4.9,10.994136,76.963303,11.004136,76.973303,21-03-2022,8:30:00,8:40:00,conditions Sunny,Low ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 17
0x51a9 ,VADRES15DEL03 ,21,4.8,0,0,0.09,0.09,2/4/2022,19:50:00,20:05:00,conditions Windy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 15
0xa574 ,JAPRES16DEL01 ,35,4.8,26.849596,75.800512,26.889596,75.840512,11/3/2022,15:30:00,15:40:00,conditions Fog,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 16
0x2772 ,INDORES14DEL02 ,22,4.8,22.761593,75.886362,22.781593,75.906362,11/3/2022,12:00:00,12:15:00,conditions Sandstorms,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 30
0xb383 ,MUMRES07DEL02 ,20,4.7,19.091458,72.827808,19.111458,72.847808,15-03-2022,10:40:00,10:50:00,conditions Sunny,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 19
0xc395 ,ALHRES05DEL01 ,35,4.5,25.457687,81.835585,25.497687,81.875585,13-02-2022,15:50:00,15:55:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 26
0x8064 ,MUMRES09DEL03 ,35,4.8,18.994049,72.825203,19.054049,72.885203,9/3/2022,23:35:00,23:45:00,conditions Sandstorms,Low ,1,Snack ,motorcycle ,0,No ,Urban ,(min) 22
0x167b ,SURRES13DEL01 ,37,3.6,21.170096,72.789122,21.240096,72.859122,6/3/2022,20:45:00,20:55:00,conditions Sunny,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 32
0xda6f ,ALHRES02DEL01 ,38,4.7,25.453436,81.833167,25.463436,81.843167,17-02-2022,10:00:00,10:15:00,conditions Stormy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 27
0x305b ,HYDRES18DEL01 ,21,4.6,17.450851,78.379347,17.560851,78.489347,4/3/2022,17:50:00,17:55:00,conditions Stormy,Medium ,1,Buffet ,scooter ,0,No ,NaN ,(min) 16
0x14f5 ,MYSRES06DEL02 ,33,4.9,12.323994,76.626167,12.403994,76.706167,4/4/2022,22:50:00,22:55:00,conditions Stormy,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 18
0xcbcc ,DEHRES010DEL01 ,20,4.9,30.328174,78.049117,30.398174,78.119117,18-02-2022,22:25:00,22:30:00,conditions Sandstorms,Low ,2,Drinks ,electric_scooter ,0,No ,Urban ,(min) 15
0xafb3 ,CHENRES13DEL02 ,34,4.7,13.027018,80.254791,13.107018,80.334791,29-03-2022,18:45:00,18:50:00,conditions Sandstorms,Medium ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 30
0x12d2 ,MUMRES13DEL01 ,30,4.8,19.178321,72.834715,19.218321,72.874715,24-03-2022,16:10:00,16:20:00,conditions Stormy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 27
0x9570 ,BANGRES18DEL03 ,37,4.6,12.913041,77.683237,12.973041,77.743237,15-03-2022,17:25:00,17:35:00,conditions Windy,Medium ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 25
0x5290 ,RANCHIRES14DEL02 ,23,4.8,0,0,0.05,0.05,24-03-2022,23:55:00,0:05:00,conditions Sunny,Low ,0,Meal ,motorcycle ,NaN ,No ,Metropolitian ,(min) 19
0x40c0 ,HYDRES15DEL03 ,25,4.8,17.45971,78.368855,17.51971,78.428855,11/3/2022,22:25:00,22:35:00,conditions Fog,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,(min) 19
0xc7d9 ,KOLRES09DEL01 ,NaN ,NaN ,22.515082,88.36783,22.525082,88.37783,17-02-2022,NaN ,8:35:00,conditions NaN,NaN ,3,Snack ,electric_scooter ,0,No ,Metropolitian ,(min) 21
0x80e3 ,BANGRES16DEL03 ,29,4.6,13.029198,77.570997,13.119198,77.660997,29-03-2022,23:40:00,23:55:00,conditions Fog,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 27
0x1c02 ,INDORES04DEL02 ,20,4.5,22.753659,75.903365,22.833659,75.983365,8/3/2022,18:25:00,18:40:00,conditions Sandstorms,Medium ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 27
0xbee8 ,BANGRES04DEL01 ,20,4.8,12.98041,77.640489,13.02041,77.680489,5/4/2022,16:20:00,16:25:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xd713 ,AURGRES11DEL01 ,33,4.8,0,0,0.04,0.04,13-02-2022,15:00:00,15:10:00,conditions Sandstorms,High ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,(min) 28
0x2cf9 ,INDORES20DEL01 ,36,4.3,22.732225,75.874765,22.842225,75.984765,29-03-2022,20:35:00,20:50:00,conditions Fog,Jam ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 36
0xa30c ,CHENRES05DEL03 ,23,5,13.058616,80.264151,13.148616,80.354151,10/3/2022,22:10:00,22:25:00,conditions Fog,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 22
0xd6e7 ,BHPRES03DEL01 ,20,4.8,23.214294,77.435361,23.284294,77.505361,18-02-2022,22:30:00,22:35:00,conditions Fog,Low ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 22
0xc2b3 ,AGRRES02DEL01 ,31,5,0,0,0.01,0.01,15-02-2022,11:25:00,11:35:00,conditions Stormy,High ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 34
0x3fac ,PUNERES010DEL03 ,29,4.7,18.539299,73.897902,18.599299,73.957902,28-03-2022,20:35:00,20:45:00,conditions Stormy,Jam ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 14
0x7f17 ,SURRES12DEL02 ,26,4.6,21.183434,72.814492,21.263434,72.894492,23-03-2022,18:55:00,19:00:00,conditions Sandstorms,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 35
0x2cf5 ,PUNERES17DEL01 ,36,4.1,18.530963,73.828972,18.570963,73.868972,24-03-2022,15:45:00,15:50:00,conditions Sandstorms,Medium ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,(min) 34
0x9218 ,INDORES04DEL02 ,30,4.6,22.753659,75.903365,22.833659,75.983365,27-03-2022,21:20:00,21:35:00,conditions Sunny,Jam ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 21
0x56b6 ,CHENRES01DEL02 ,27,4.8,13.005801,80.250744,13.135801,80.380744,6/4/2022,18:15:00,18:20:00,conditions Cloudy,Medium ,0,Drinks ,motorcycle ,NaN ,No ,Metropolitian ,(min) 36
0x5e0a ,BANGRES03DEL01 ,29,4.9,12.979166,77.640709,13.089166,77.750709,8/3/2022,19:20:00,19:25:00,conditions Stormy,Jam ,2,Buffet ,scooter ,0,No ,Urban ,(min) 16
0x5e5f ,MUMRES19DEL01 ,37,4.8,19.131141,72.813074,19.14114,72.823074,15-03-2022,11:00:00,11:15:00,conditions Sunny,Low ,1,Meal ,motorcycle ,1,NaN ,Metropolitian ,(min) 10
0xaaf5 ,PUNERES08DEL02 ,30,4.7,18.53408,73.89852,18.58408,73.94852,19-03-2022,23:45:00,23:50:00,conditions Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xf92 ,INDORES07DEL01 ,22,4.9,22.722634,75.886959,22.832634,75.996959,12/3/2022,19:50:00,19:55:00,conditions Sandstorms,Jam ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 19
0x3e44 ,MUMRES11DEL01 ,24,4.1,18.994237,72.825553,19.004237,72.835553,26-03-2022,10:10:00,10:15:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 24
0xdde0 ,BHPRES17DEL03 ,35,4.5,23.218998,77.373573,23.248998,77.403573,13-02-2022,19:35:00,19:40:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 30
0x929a ,MYSRES01DEL03 ,28,4.8,12.311072,76.654878,12.371072,76.714878,28-03-2022,17:35:00,17:40:00,conditions Stormy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 23
0x1dcb ,COIMBRES17DEL01 ,21,4.6,11.026117,76.944652,11.136117,77.054652,20-03-2022,20:50:00,21:05:00,conditions Windy,Jam ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,(min) 25
0xae1c ,HYDRES13DEL03 ,38,5,17.431477,78.40035,17.521477,78.49035,12/3/2022,20:55:00,21:00:00,conditions Fog,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 40
0x4725 ,RANCHIRES02DEL02 ,22,4.9,0,0,0.05,0.05,7/3/2022,17:50:00,18:00:00,conditions Fog,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 25
0x1266 ,MYSRES13DEL01 ,35,4.8,12.310972,76.659264,12.420972,76.769264,29-03-2022,23:25:00,23:40:00,conditions Windy,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x45ee ,JAPRES04DEL02 ,24,4.6,26.902328,75.794257,26.982328,75.874257,2/3/2022,22:30:00,22:40:00,conditions Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x9d84 ,COIMBRES08DEL01 ,33,4.6,11.001852,76.976268,11.041852,77.016268,3/3/2022,16:55:00,17:10:00,conditions Sandstorms,Medium ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 27
0x3d7e ,HYDRES14DEL03 ,24,4.6,17.426228,78.407495,17.456228,78.437495,21-03-2022,23:55:00,0:00:00,conditions Stormy,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 14
0xaf2f ,CHENRES01DEL02 ,25,4.6,13.005801,80.250744,13.085801,80.330744,2/3/2022,22:45:00,22:55:00,conditions Sunny,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 27
0x8de0 ,RANCHIRES08DEL03 ,21,4.9,23.353783,85.326967,23.383783,85.356967,1/3/2022,21:45:00,21:55:00,conditions Fog,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 28
0x74c3 ,RANCHIRES04DEL01 ,35,4.7,23.359033,85.325347,23.369033,85.335347,28-03-2022,10:20:00,10:35:00,conditions Stormy,Low ,1,Snack ,motorcycle ,0,No ,Urban ,(min) 28
0x1360 ,SURRES01DEL03 ,21,4.7,21.186438,72.794115,21.246438,72.854115,21-03-2022,20:35:00,20:40:00,conditions Windy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 31
0x74d6 ,CHENRES16DEL01 ,26,4.7,13.049645,80.242268,13.159645,80.352268,14-03-2022,22:55:00,23:05:00,conditions Windy,Low ,0,Drinks ,motorcycle ,1,No ,NaN ,(min) 22
0xd80c ,BHPRES04DEL02 ,35,4.7,23.184992,77.417227,23.264992,77.497227,14-02-2022,20:45:00,20:55:00,conditions Sunny,Jam ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 28
0x7d2c ,JAPRES19DEL03 ,27,4.8,26.913726,75.75282,27.053726,75.89282,16-03-2022,23:50:00,0:05:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 17
0x6169 ,SURRES03DEL02 ,32,4.9,21.186884,72.793616,21.316884,72.923616,20-03-2022,21:35:00,21:45:00,conditions Sunny,Jam ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x8d3e ,BANGRES03DEL01 ,22,5,12.979166,77.640709,12.989166,77.650709,15-03-2022,10:35:00,10:45:00,conditions Sunny,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 17
0xd54e ,GOARES15DEL01 ,26,4.6,15.51315,73.78346,15.52315,73.79346,11/2/2022,9:40:00,9:50:00,conditions Cloudy,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 10
0x78b9 ,BANGRES16DEL02 ,34,4.6,13.029198,77.570997,13.079198,77.620997,7/3/2022,17:45:00,17:50:00,conditions Fog,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 19
0x9c79 ,CHENRES09DEL02 ,35,4.1,13.044694,80.26147,13.174694,80.39147,20-03-2022,21:00:00,21:05:00,conditions Cloudy,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 47
0xd905 ,AGRRES02DEL02 ,25,5,0,0,0.13,0.13,18-02-2022,19:45:00,19:55:00,conditions Stormy,Jam ,2,Snack ,scooter ,1,No ,Urban ,(min) 15
0xb7c3 ,JAPRES010DEL03 ,26,4.8,26.921411,75.793604,27.061411,75.933604,2/4/2022,21:40:00,21:45:00,conditions Cloudy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 30
0x5f70 ,INDORES010DEL01 ,28,4.6,22.75004,75.902847,22.82004,75.972847,4/3/2022,18:25:00,18:40:00,conditions Stormy,Medium ,2,Buffet ,electric_scooter ,0,No ,Urban ,(min) 20
0xc04c ,AURGRES04DEL02 ,24,4.7,-19.876106,75.340775,19.926106,75.390775,11/2/2022,23:50:00,0:05:00,conditions Windy,Low ,2,Snack ,scooter ,1,No ,Urban ,(min) 16
0x2441 ,SURRES13DEL01 ,20,4.8,21.170096,72.789122,21.240096,72.859122,23-03-2022,18:40:00,18:50:00,conditions Fog,Medium ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 34
0xbd9c ,VADRES01DEL03 ,24,4.9,22.307898,73.167788,22.367898,73.227788,28-03-2022,22:20:00,22:35:00,conditions Fog,Low ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 16
0x908d ,VADRES18DEL03 ,27,4.9,0,0,0.06,0.06,28-03-2022,19:50:00,19:55:00,conditions Cloudy,Jam ,1,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 34
0x58a5 ,INDORES010DEL03 ,36,4.7,22.75004,75.902847,22.78004,75.932847,17-03-2022,17:25:00,17:35:00,conditions Fog,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 28
0x81e7 ,JAPRES04DEL02 ,39,4.8,26.902328,75.794257,26.922328,75.814257,24-03-2022,11:45:00,12:00:00,conditions Fog,High ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x9b57 ,COIMBRES05DEL02 ,35,4.1,11.022169,76.999594,11.102169,77.079594,25-03-2022,19:10:00,19:15:00,conditions Fog,Jam ,1,Snack ,scooter ,0,Yes ,Metropolitian ,(min) 48
0x993a ,RANCHIRES18DEL02 ,25,4.9,23.351489,85.324253,23.481489,85.454253,16-03-2022,20:40:00,20:45:00,conditions Sandstorms,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 19
0xaf6a ,INDORES16DEL01 ,38,4.1,22.744648,75.894377,22.814648,75.964377,6/4/2022,21:10:00,21:15:00,conditions Sunny,Jam ,1,Buffet ,motorcycle ,0,No ,Urban ,(min) 34
0x369a ,JAPRES13DEL03 ,33,4.5,26.846156,75.8023,26.986156,75.9423,16-03-2022,20:25:00,20:40:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 41
0xa60b ,MYSRES20DEL02 ,29,5,12.337978,76.616792,12.467978,76.746792,8/3/2022,22:15:00,22:25:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 23
0xb495 ,BANGRES08DEL03 ,35,4.6,12.906229,77.596791,12.936229,77.626791,24-03-2022,20:25:00,20:35:00,conditions Windy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 31
0x4c0c ,COIMBRES01DEL01 ,29,4.8,11.016298,76.972076,11.056298,77.012076,19-03-2022,12:50:00,12:55:00,conditions Sunny,High ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 15
0x7f0d ,BANGRES01DEL03 ,26,4.8,12.933284,77.615428,12.963284,77.645428,3/3/2022,21:10:00,21:20:00,conditions Sunny,Jam ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 13
0x95f ,JAPRES03DEL02 ,NaN ,NaN ,26.913483,75.803139,26.963483,75.853139,5/4/2022,NaN ,22:40:00,conditions Stormy,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,(min) 21
0xaf52 ,MUMRES02DEL01 ,39,4.1,19.221315,72.862381,19.231315,72.872381,1/3/2022,10:30:00,10:40:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 31
0x1dc0 ,INDORES12DEL01 ,32,4.9,22.74806,75.8934,22.78806,75.9334,3/3/2022,13:20:00,13:35:00,conditions Sunny,High ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 21
0xb7cd ,CHENRES02DEL03 ,34,4.7,13.086438,80.220672,13.146439,80.280672,9/3/2022,22:00:00,22:10:00,conditions Cloudy,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 33
0x275b ,SURRES20DEL02 ,20,4.8,21.15276,72.778059,21.28276,72.908059,20-03-2022,23:00:00,23:10:00,conditions Cloudy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 20
0x6e1f ,MUMRES08DEL03 ,38,5,19.065838,72.832658,19.095838,72.862658,1/4/2022,19:15:00,19:30:00,conditions Fog,Jam ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 30
0x1e1d ,SURRES17DEL01 ,37,4.9,21.149569,72.772697,21.259569,72.882697,25-03-2022,19:15:00,19:20:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1,No ,Urban ,(min) 26
0x2843 ,PUNERES010DEL01 ,34,5,18.539299,73.897902,18.549299,73.907902,21-03-2022,11:25:00,11:35:00,conditions Sunny,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x6603 ,CHENRES14DEL03 ,38,4.8,13.026279,80.174568,13.056279,80.204568,3/3/2022,19:15:00,19:25:00,conditions Stormy,Jam ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 26
0x972c ,JAPRES17DEL01 ,39,4.7,26.892312,75.806896,27.002312,75.916896,23-03-2022,18:35:00,18:50:00,conditions Fog,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 42
0xc664 ,KOLRES17DEL03 ,33,4.8,22.569358,88.433452,22.599358,88.463452,13-02-2022,22:10:00,22:20:00,conditions Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 28
0xafc8 ,MUMRES19DEL01 ,38,4.9,19.131141,72.813074,19.14114,72.823074,5/4/2022,9:25:00,9:30:00,conditions Windy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 29
